file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,cpu_percent,ram_bytes,process_count
01-dist_unpacked-runtime.json,1,1748201698477,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201699481,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201700490,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201701504,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201702513,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201703527,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201704531,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201705534,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201706536,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201707539,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201708547,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201709560,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201710564,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201711574,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201712582,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201713595,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201714609,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201715617,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201716619,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
01-dist_unpacked-runtime.json,1,1748201717622,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156020736,4
AVERAGE_1,,,,,,,,,,,,,,,,,,60410.0,60.41,,5.55,154625911.47,3.95
,,,,,,,,,,,,,,,,,,,,,,,
01-dist_unpacked-runtime.json,2,1748201718806,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,8208384,1
01-dist_unpacked-runtime.json,2,1748201719796,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,9.5,150364160,4
01-dist_unpacked-runtime.json,2,1748201720812,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,1.5,150388736,4
01-dist_unpacked-runtime.json,2,1748201721816,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,150388736,4
