file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,tauri,node_version,npm_version,cargo_version,rust_version,build_commands_used,cargo_clean,cargo_clean_start_ms,cargo_clean_end_ms,cargo_clean_duration_ms,cargo_clean_duration_s,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
07-debug-build.json,4,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748193402775,1748193404649,1874,1.87,True,True,1748193405714,1748193407822,2108,2.11,1748193407822,1748193537617,129795,129.79,35885056,10686464
07-debug-build.json,5,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748193537617,1748193539128,1511,1.51,True,True,1748193539726,1748193543141,3415,3.42,1748193543141,1748193671931,128790,128.79,35885056,10686464
AVERAGES,,,,,,,,,,,,,,,,,,1596.2,1.6,,,,,3154.0,3.15,,,129204.4,129.2,35885056.0,10686464.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-debug-build.json,1,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748193672559,1748193674071,1512,1.51,False,True,1748193674512,1748193676619,2107,2.11,1748193676619,1748193805015,128396,128.4,35885056,10686464
08-debug-build.json,2,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748193805015,1748193808017,3002,3.0,False,True,1748193808017,1748193809213,1196,1.2,1748193809213,1748193937425,128212,128.21,35885056,10686464
08-debug-build.json,3,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748193937425,1748193938935,1510,1.51,False,True,1748193938935,1748193940100,1165,1.17,1748193940100,1748194068763,128663,128.66,35885056,10686464
08-debug-build.json,4,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748194068763,1748194070259,1496,1.5,False,True,1748194070259,1748194071471,1212,1.21,1748194071471,1748194199641,128170,128.17,35885056,10686464
08-debug-build.json,5,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748194199641,1748194201168,1527,1.53,False,True,1748194201168,1748194202411,1243,1.24,1748194202411,1748194332016,129605,129.6,35885056,10686464
AVERAGES,,,,,,,,,,,,,,,,,,1809.4,1.81,,,,,1384.6,1.38,,,128609.2,128.61,35885056.0,10686464.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
